SMA     INTENS    INT_ERR   PIX_VAR       RMS  ELLIP ELLIP_ERR      PA  PA_ERR      X0 X0_ERR      Y0 Y0_ERR     GRAD GRAD_ERR GRAD_R_ERR       RSMA     MAG MAG_LERR MAG_UERR      TFLUX_E      TFLUX_C  TMAG_E  TMAG_C NPIX_E NPIX_C        A3  A3_ERR        B3  B3_ERR        A4  A4_ERR        B4  B4_ERR NDATA NFLAG NITER  STOP     A_BIG SAREA
pixel                                                            degrees degrees   pixel  pixel   pixel  pixel                              pixel**1/4                                                                                                                                                                                             pixel

   100.91      0.289    0.00452     0.129     0.091 0.5509    0.0082   82.48    0.62  411.43   0.86  235.12   0.48  -0.0068   6.8E-4     0.0997    3.16947    1.35   0.0171   0.0169       8413.4       11168.   -9.81   -10.1  14361  31981  -0.00189 0.00914    0.0425 0.00997   -0.0239 0.00819    -0.089  0.0118   406     0    10     0    0.0012   2.0
   111.00      0.182     0.0058     0.181     0.128 0.4768    0.0135   77.05    1.10  413.80   1.34  231.67   0.86 -0.00563   5.5E-4     0.0985    3.24589    1.85   0.0351    0.034       10276.       11554.    -10.   -10.2  20237  38669   -0.0234  0.0129    0.0725  0.0145    0.0647  0.0137    -0.052  0.0131   489     0    36     0   0.00845   2.0
   122.10      0.132    0.00281    0.0921    0.0651 0.4768    0.0097   85.02    0.79  413.98   1.07  232.44   0.66 -0.00333   3.1E-4     0.0928    3.32417     2.2   0.0234   0.0229       10933.       11894.   -10.1   -10.2  24509  46849   -0.0734  0.0111    0.0277 0.00912    0.0178 0.00867   -0.0445 0.00948   538     0    50     2    0.0217   2.0
   134.31     0.0905    0.00125    0.0431    0.0305 0.4768    0.0040   85.02    0.33  414.28   0.49  235.89   0.30 -0.00288   1.7E-4     0.0572    3.40432    2.61   0.0151   0.0149       11514.       12169.   -10.2   -10.2  29619  56673   -0.0145 0.00395  -0.00377 0.00385   0.00479 0.00385   0.00379 0.00385   592     0    50     2    0.0154   2.0
   147.75     0.0551    9.11E-4    0.0329    0.0232 0.4768    0.0041   85.02    0.34  405.33   0.55  238.97   0.34 -0.00205   1.2E-4     0.0585    3.48641    3.15   0.0181   0.0178       11982.       12376.   -10.2   -10.2  35877  68573  -0.00764 0.00402  -0.00158 0.00397   -0.0109 0.00398    0.0116   0.004   651     0    50     2   0.00766   2.0
   162.52     0.0273    7.97E-4    0.0302    0.0213 0.4768    0.0078   85.02    0.64  404.96   1.15  234.79   0.71 -8.88E-4   1.0E-4      0.112    3.57048    3.91   0.0322   0.0313       12280.       12526.   -10.2   -10.2  43393  82969  -0.00287  0.0076  -0.00566 0.00758   -0.0256 0.00802    0.0101  0.0076   716     0    50     2   0.00545   2.0
   178.77     0.0157    6.86E-4    0.0268     0.019 0.5016    0.0088   85.02    0.70  401.19   1.49  236.43   0.88 -6.03E-4   8.4E-5      0.139    3.65658    4.51   0.0485   0.0464       12418.       12594.   -10.2   -10.3  50049 100401   0.00877 0.00908   -0.0162 0.00921  -0.00684 0.00901    0.0044 0.00899   766     0    38     0   0.00118   2.0
   196.65    0.00662    6.46E-4    0.0268    0.0189 0.4858    0.0379   82.21    3.05  403.70   6.80  234.82   4.19 -1.24E-4   2.2E-5      0.181    3.74476    5.45    0.111    0.101       12543.       12642.   -10.2   -10.3  62479 121469    0.0138  0.0374    0.0938  0.0408   -0.0245  0.0375    -0.018  0.0374   858     0    17     0   0.00121   2.0
   216.32     0.0035    6.46E-4    0.0281    0.0198 0.4858    0.0404   77.89    3.25  407.65   7.91  236.60   5.02 -1.06E-4   4.4E-5      0.413    3.83506    6.14    0.221    0.184       12622.       12650.   -10.3   -10.3  75587 146977  -0.00454    0.04   0.00503  0.0398   -0.0413  0.0433    0.0536  0.0456   943     0    10     0   8.76E-4   2.0
   237.95    0.00834    0.00119    0.0508    0.0359 0.5903    0.0287   77.87    2.11  429.62   7.69  225.32   4.21 -1.97E-4   5.7E-5      0.291    3.92753     5.2    0.168    0.145       12659.       12741.   -10.3   -10.3  72895 176444     0.141  0.0546   -0.0687  0.0407    -0.114  0.0487    0.0093  0.0356   906     0    10     0   0.00144   2.0
   261.74   -1.63E-4    5.46E-4    0.0276    0.0195 0.3732    0.0219   85.80    2.10  429.62   4.37  225.32   3.08 -1.67E-4    INDEF      INDEF    4.02224      0.    INDEF    -8.54       12728.       12771.   -10.3   -10.3 134897 208099   0.00863  0.0189      0.03  0.0298  -0.00245  0.0177  -0.00962  0.0192  1278     0    10     0   0.00104   2.0
