SMA     INTENS    INT_ERR   PIX_VAR       RMS  ELLIP ELLIP_ERR      PA  PA_ERR      X0 X0_ERR      Y0 Y0_ERR     GRAD GRAD_ERR GRAD_R_ERR       RSMA     MAG MAG_LERR MAG_UERR      TFLUX_E      TFLUX_C  TMAG_E  TMAG_C NPIX_E NPIX_C        A3  A3_ERR        B3  B3_ERR        A4  A4_ERR        B4  B4_ERR NDATA NFLAG NITER  STOP     A_BIG SAREA
pixel                                                            degrees degrees   pixel  pixel   pixel  pixel                              pixel**1/4                                                                                                                                                                                             pixel

    29.23      0.512    0.00284    0.0429    0.0303 0.5739    0.0087   79.87    0.64  404.05   0.28  245.93   0.15  -0.0134   0.0019      0.144    2.32520   0.727  0.00604    0.006       879.48       1581.6   -7.36     -8.   1143   2701   0.00986  0.0105   0.00484  0.0102   -0.0456  0.0114   0.00102 0.00934   114     0    10     0   3.19E-4   2.0
    32.15       0.47    0.00355     0.057    0.0403 0.5509    0.0234   75.86    1.76  404.24   0.77  245.54   0.46 -0.00595   0.0017      0.281    2.38127   0.819  0.00822  0.00816       1035.4       1800.1   -7.54   -8.14   1463   3249    0.0146   0.026    -0.071  0.0323    0.0196  0.0245   -0.0992  0.0368   129     0    10     0    0.0019   2.0
    35.37      0.448    0.00319    0.0599    0.0424 0.3472    0.0151  -85.62    1.53  407.22   0.39  245.60   0.28   -0.011   0.0018      0.168    2.43869   0.871  0.00774  0.00768       1546.2       2070.5   -7.97   -8.29   2569   3937   -0.0453  0.0133   -0.0166  0.0113    0.0354  0.0118   -0.0414  0.0123   177     0    50     2   0.00565   2.0
    38.91      0.413    0.00344    0.0678    0.0479 0.3472    0.0138  -88.81    1.40  409.70   0.40  245.52   0.29  -0.0118   0.0016      0.132    2.49749    0.96  0.00909  0.00901       1773.8       2352.9   -8.12   -8.43   3103   4741   -0.0472  0.0114    -0.041   0.011    0.0342    0.01   -0.0338    0.01   194     0    10     0    0.0021   2.0
    42.80      0.377    0.00316     0.066    0.0467 0.3230    0.0162  -81.53    1.72  407.17   0.49  243.16   0.37 -0.00877   0.0016      0.188    2.55772    1.06  0.00915  0.00907        2089.       2665.3    -8.3   -8.56   3907   5753   -0.0224  0.0125    0.0163  0.0122   -0.0141   0.012   9.39E-4  0.0118   218     0    28     0   0.00305   2.0
    47.08      0.373    0.00361    0.0767    0.0542 0.3907    0.0120  -80.29    1.11  404.71   0.44  242.57   0.31   -0.011   0.0014      0.124    2.61939    1.07   0.0106   0.0105       2216.8       3008.8   -8.36    -8.7   4245   6969   -0.0245  0.0101  -0.00965 0.00977   -0.0036 0.00967  -0.00481 0.00973   226     0    12     0   0.00278   2.0
    51.78      0.321    0.00345    0.0769    0.0544 0.3907    0.0269  -80.29    2.50  404.71   1.08  242.57   0.76  -0.0041   0.0014       0.34    2.68256    1.23   0.0117   0.0116       2523.2       3363.2    -8.5   -8.82   5139   8413   -0.0785  0.0335    -0.114  0.0438   -0.0763  0.0325   -0.0184  0.0207   249     0    50     2    0.0189   2.0
    56.96      0.325    0.00365     0.083    0.0587 0.4483    0.0184  -87.33    1.56  404.71   0.90  242.57   0.57 -0.00534   0.0013      0.243    2.74724    1.22   0.0123   0.0121       2690.3       3766.7   -8.57   -8.94   5633  10185   -0.0675   0.023   -0.0324  0.0179   -0.0688  0.0228   0.00811  0.0157   259     0    50     2    0.0106   2.0
    62.66      0.335    0.00363    0.0832    0.0588 0.5229    0.0091  -87.47    0.71  399.97   0.57  242.44   0.32 -0.00843    0.001       0.12    2.81349    1.19   0.0118   0.0117       2780.4       4208.9   -8.61   -9.06   5875  12353  -0.00142  0.0096   -0.0321  0.0102   -0.0436  0.0105   0.00321 0.00916   262     0    11     0   0.00268   2.0
    68.92      0.294    0.00346    0.0831    0.0588 0.5229    0.0127   88.33    0.99  399.97   0.87  242.44   0.49 -0.00514    0.001        0.2    2.88133    1.33   0.0129   0.0127       3165.3        4668.   -8.75   -9.17   7101  14913    0.0407  0.0157    0.0197  0.0138   -0.0579  0.0171   -0.0475  0.0157   288     0    50     2    0.0121   2.0
    75.82      0.257    0.00354    0.0915    0.0647 0.4775    0.0103   88.33    0.84  400.12   0.70  247.41   0.43 -0.00661   7.2E-4      0.108    2.95081    1.47    0.015   0.0148        3815.       5211.5   -8.95   -9.29   9429  18065    0.0118 0.00971    0.0466  0.0108   -0.0338 0.00964   -0.0546  0.0107   334     0    50     2   0.00764   2.0
    83.40      0.209    0.00306    0.0829    0.0586 0.4775    0.0165   88.33    1.34  400.12   1.24  247.41   0.76 -0.00306   7.4E-4      0.241    3.02197     1.7    0.016   0.0158       4280.4       5815.6   -9.08   -9.41  11427  21853    -0.108    0.03    -0.014  0.0153   -0.0232  0.0142    -0.134   0.035   367     0    50     2    0.0257   2.0
    91.74      0.256    0.00421     0.114    0.0806 0.5581    0.0099   81.87    0.75  411.22   0.96  244.75   0.53 -0.00555   7.5E-4      0.135    3.09484    1.48    0.018   0.0177        4356.       6280.3    -9.1   -9.49  11689  26429    0.0887   0.016    0.0277   0.011   -0.0525  0.0123   -0.0198  0.0104   366     0    50     2    0.0127   2.0
   100.91      0.215    0.00377     0.106    0.0748 0.5751    0.0082   82.70    0.61  411.56   0.91  245.06   0.49 -0.00536   5.4E-4        0.1    3.16947    1.67   0.0193   0.0189       4801.4       6606.7    -9.2   -9.55  13599  31981   0.00656 0.00979    0.0381  0.0103   -0.0439 0.00947   -0.0859   0.012   393     0    10     0   0.00137   2.0
   111.00      0.159    0.00262    0.0771    0.0545 0.5751    0.0068   82.70    0.50  411.56   0.83  245.06   0.44   -0.004   3.8E-4     0.0958    3.24589      2.   0.0181   0.0178       5315.4       6883.9   -9.31   -9.59  16437  38669   -0.0182 0.00825    0.0353 0.00863   0.00492  0.0072   -0.0731    0.01   432     0    50     2    0.0107   2.0
   122.10     0.0733    0.00105    0.0352    0.0249 0.4382    0.0063   82.70    0.54  411.56   0.65  245.06   0.42 -0.00166   1.5E-4     0.0931    3.32417    2.84   0.0157   0.0154       6606.8        7125.   -9.55   -9.63  26315  46849   -0.0455 0.00676   -0.0199 0.00557    0.0119 0.00535   0.00139 0.00525   561     0    50     2    0.0178   2.0
   134.31     0.0536    8.33E-4    0.0291    0.0206 0.4485    0.0054   89.71    0.45  411.57   0.62  246.50   0.39  -0.0017   1.2E-4     0.0689    3.40432    3.18    0.017   0.0168       6945.1       7330.4    -9.6   -9.66  31255  56673  -0.00123 0.00466     -0.04  0.0054  -0.00745  0.0046    0.0188 0.00476   610     0    50     2   0.00522   2.0
   147.75     0.0441    6.65E-4    0.0238    0.0168 0.4927    0.0041   87.91    0.33  404.95   0.56  247.28   0.33 -0.00155   8.5E-5     0.0545    3.48641    3.39   0.0165   0.0163       7137.4       7487.5   -9.63   -9.69  34789  68573   -0.0151 0.00411   -0.0102 0.00404   -0.0278 0.00413   0.00759 0.00387   639     0    50     2   0.00178   2.0
   162.52      0.021    4.83E-4    0.0181    0.0128 0.4927    0.0063   86.40    0.50  404.95   0.95  247.28   0.57 -6.64E-4   6.6E-5        0.1    3.57048    4.19   0.0252   0.0246       7370.5       7614.2   -9.67    -9.7  42089  82969   0.00203 0.00628   -0.0158 0.00644   -0.0157 0.00641   0.00759 0.00628   703     0    50     2    0.0015   2.0
   178.77    0.00929    4.40E-4    0.0175    0.0124 0.4755    0.0125   85.50    1.02  407.10   2.01  245.55   1.24 -2.88E-4   3.5E-5       0.12    3.65658    5.08   0.0527   0.0502       7521.5       7687.1   -9.69   -9.71  52669 100401    0.0267  0.0125   0.00742   0.012  -0.00483   0.012     0.023  0.0123   789     0    45     0   6.39E-4   2.0
   196.65    0.00604    4.28E-4    0.0175    0.0124 0.5013    0.0189   87.47    1.50  396.25   3.51  246.21   2.07 -1.59E-4   4.6E-5      0.288    3.74476    5.55   0.0797   0.0743       7576.2       7736.6    -9.7   -9.72  60607 121469    0.0281  0.0209   5.22E-4  0.0192   -0.0689  0.0275    0.0178  0.0198   842     0    12     0   8.60E-4   2.0
   216.32    0.00395    4.01E-4    0.0171    0.0121 0.5138    0.0159   85.79    1.24  412.73   3.33  246.95   1.94 -1.58E-4    INDEF      INDEF    3.83506    6.01    0.116    0.105       7625.2       7784.4   -9.71   -9.73  71487 146977    0.0308  0.0297    0.0342   0.032   -0.0256  0.0263   -0.0234   0.025   913     0    33     0   3.11E-4   2.0
